_startofquery
"Current Time: 10/07/2022 20:50:12"
"Servername: LAPTOP-L0P7GP6U"
"Sample StartDate: 05/06/2022 10:00:51"
"Sample EndDate: 05/06/2022 10:24:51"
"Number of Data Samples:  8640"
Tagname:  	Date/Time: 	Value: 	Quality: 	Comments:
SCADA1.FT001.F_CV 	06/05/2022 10:01:17 	3,464522 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:01:18 	1,52715 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:01:19 	1,52715 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:01:20 	1,270008 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:01:21 	1,158593 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:01:22 	0,9209232 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:01:23 	0,1753657 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:01:24 	0,1753657 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:01:25 	7,646469E-02 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:01:26 	3,320647E-02 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:01:27 	1,465938E-02 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:01:28 	6,375855E-03 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:01:29 	2,766214E-03 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:01:30 	1,221002E-03 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:01:31 	5,364106E-04 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:01:32 	2,331146E-04 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:01:33 	1,005588E-04 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:01:34 	4,443009E-05 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:01:35 	1,92754E-05 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:01:36 	8,474118E-06 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:01:37 	3,694775E-06 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:01:38 	1,600456E-06 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:01:39 	6,978024E-07 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:01:40 	3,090479E-07 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:01:41 	1,337332E-07 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:01:42 	5,840904E-08 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:01:43 	2,563654E-08 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:01:44 	1,108563E-08 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:01:45 	4,902322E-09 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:01:46 	2,153662E-09 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:01:47 	9,344806E-10 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:01:48 	4,081285E-10 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:01:49 	7,73187E-11 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:01:50 	3,407455E-11 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:01:51 	1,494443E-11 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:01:52 	6,41437E-12 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:01:53 	2,810323E-12 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:01:54 	1,24276E-12 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:01:55 	5,427123E-13 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:01:56 	5,427123E-13 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:01:57 	1,019105E-13 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:01:58 	1,019105E-13 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:01:59 	4,491505E-14 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:00 	1,953624E-14 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:01 	8,610558E-15 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:02 	3,723512E-15 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:03 	1,628845E-15 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:04 	7,097111E-16 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:05 	3,109744E-16 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:06 	1,356896E-16 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:07 	5,965878E-17 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:08 	2,583946E-17 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:09 	1,123836E-17 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:10 	4,899967E-18 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:11 	2,148667E-18 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:12 	9,414763E-19 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:13 	4,132567E-19 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:14 	1,79461E-19 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:15 	7,850436E-20 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:16 	3,437742E-20 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:17 	1,514187E-20 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:18 	6,618559E-21 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:19 	2,83394E-21 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:20 	5,472118E-22 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:21 	2,364152E-22 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:22 	1,031568E-22 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:23 	4,520017E-23 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:24 	2,00385E-23 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:25 	2,00385E-23 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:26 	3,769022E-24 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:27 	1,625676E-24 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:28 	7,259549E-25 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:29 	7,259549E-25 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:30 	1,382172E-25 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:31 	1,382172E-25 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:32 	6,031319E-26 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:33 	2,604048E-26 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:34 	1,137246E-26 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:35 	4,970701E-27 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:36 	2,196165E-27 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:37 	9,568691E-28 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:38 	4,076018E-28 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:39 	1,814321E-28 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:40 	4,848553E-29 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:41 	3,504164E-29 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:42 	1,533129E-29 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:43 	6,613919E-30 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:44 	2,888947E-30 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:45 	1,260805E-30 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:46 	5,501393E-31 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:47 	2,41464E-31 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:48 	1,05645E-31 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:49 	4,572289E-32 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:50 	1,995511E-32 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:51 	8,71438E-33 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:52 	3,81497E-33 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:53 	1,661885E-33 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:54 	7,263202E-34 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:55 	1,392016E-34 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:56 	6,064365E-35 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:57 	2,641892E-35 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:58 	1,153784E-35 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:02:59 	5,08039E-36 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:00 	2,198608E-36 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:01 	9,569502E-37 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:02 	9,569502E-37 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:03 	1,83569E-37 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:04 	1,83569E-37 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:05 	3,489351E-38 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:06 	3,489351E-38 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:07 	1,536725E-38 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:08 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:09 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:10 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:11 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:12 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:13 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:14 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:15 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:16 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:17 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:18 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:19 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:20 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:21 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:22 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:23 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:24 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:25 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:26 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:27 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:28 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:29 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:30 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:31 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:32 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:33 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:34 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:35 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:36 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:37 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:38 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:39 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:40 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:41 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:42 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:43 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:44 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:45 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:46 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:47 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:48 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:49 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:50 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:51 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:52 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:53 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:54 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:55 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:56 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:57 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:58 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:03:59 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:00 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:01 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:02 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:03 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:04 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:05 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:06 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:07 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:08 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:09 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:10 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:11 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:12 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:13 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:14 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:15 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:16 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:17 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:18 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:19 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:20 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:21 	3,198697 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:22 	4,765694 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:23 	5,976755 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:24 	6,988776 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:25 	7,888836 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:26 	8,562355 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:27 	8,932406 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:28 	9,256484 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:29 	9,389313 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:30 	9,349125 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:31 	9,294826 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:32 	9,126429 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:33 	9,124038 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:34 	9,21484 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:35 	9,179334 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:36 	9,116395 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:37 	9,053682 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:38 	9,159422 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:39 	9,381186 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:40 	9,52707 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:41 	9,344367 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:42 	9,426982 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:43 	9,242642 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:44 	9,273909 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:45 	9,363482 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:46 	9,28809 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:47 	9,289322 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:48 	9,087986 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:49 	9,229241 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:50 	9,299603 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:51 	9,19143 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:52 	9,324145 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:53 	9,258472 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:54 	9,423055 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:55 	9,392787 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:56 	9,392743 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:57 	9,392743 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:58 	9,453694 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:04:59 	9,483203 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:00 	9,483203 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:01 	9,426957 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:02 	9,544386 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:03 	9,527996 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:04 	9,56939 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:05 	9,351477 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:06 	9,459929 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:07 	9,491565 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:08 	9,357679 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:09 	9,404558 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:10 	9,270162 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:11 	9,290422 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:12 	9,25329 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:13 	9,200601 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:14 	9,383443 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:15 	9,423678 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:16 	9,523515 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:17 	9,267316 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:18 	9,246742 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:19 	9,303254 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:20 	9,414553 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:21 	9,501194 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:22 	9,464565 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:23 	9,400781 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:24 	9,553467 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:25 	9,374143 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:26 	9,301223 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:27 	9,35039 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:28 	9,294834 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:29 	9,224756 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:30 	9,224756 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:31 	9,219515 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:32 	9,219515 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:33 	9,171367 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:34 	9,171367 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:35 	9,277167 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:36 	9,111707 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:37 	9,129826 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:38 	9,228741 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:39 	9,260688 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:40 	9,317097 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:41 	9,233404 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:42 	9,286575 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:43 	9,380075 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:44 	9,320176 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:45 	9,584334 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:46 	9,385346 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:47 	9,34008 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:48 	9,416906 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:49 	9,219234 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:50 	9,33344 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:51 	9,262909 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:52 	9,242326 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:53 	9,098489 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:54 	7,949948 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:55 	7,619977 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:56 	7,561129 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:57 	7,599275 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:58 	7,576962 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:05:59 	7,651016 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:06:00 	7,556736 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:06:01 	7,586916 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:06:02 	7,629481 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:06:03 	7,643026 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:06:04 	7,643026 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:06:05 	7,620259 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:06:06 	7,563263 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:06:07 	7,563263 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:06:08 	7,523044 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:06:09 	7,437842 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:06:10 	7,494797 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:06:11 	7,60883 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:06:12 	7,670185 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:06:13 	7,610584 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:06:14 	7,519314 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:06:15 	7,624729 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:06:16 	7,717438 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:06:17 	7,777928 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:06:18 	7,677056 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:06:19 	7,735615 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:06:20 	7,828957 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:06:21 	7,88728 	Good 	
