_startofquery
"Current Time: 10/07/2022 20:46:18"
"Servername: LAPTOP-L0P7GP6U"
"Sample StartDate: 05/06/2022 10:10:57"
"Sample EndDate: 05/06/2022 10:20:57"
"Number of Data Samples:  1320"
Tagname:  	Date/Time: 	Value: 	Quality: 	Comments:
SCADA1.FT001.F_CV 	06/05/2022 10:11:39 	1,657666E-36 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:11:40 	1,657666E-36 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:11:41 	1,657666E-36 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:11:42 	1,781252E-37 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:11:43 	7,721341E-38 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:11:44 	3,349746E-38 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:11:45 	1,484747E-38 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:11:46 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:11:47 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:11:48 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:11:49 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:11:50 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:11:51 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:11:52 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:11:53 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:11:54 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:11:55 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:11:56 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:11:57 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:11:58 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:11:59 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:00 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:01 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:02 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:03 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:04 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:05 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:06 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:07 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:08 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:09 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:10 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:11 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:12 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:13 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:14 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:15 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:16 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:17 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:18 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:19 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:20 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:21 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:22 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:23 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:24 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:25 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:26 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:27 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:28 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:29 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:30 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:31 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:32 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:33 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:34 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:35 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:36 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:37 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:38 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:39 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:40 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:41 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:42 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:43 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:44 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:45 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:46 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:47 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:48 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:49 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:50 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:51 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:52 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:53 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:54 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:55 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:56 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:57 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:58 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:12:59 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:00 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:01 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:02 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:03 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:04 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:05 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:06 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:07 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:08 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:09 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:10 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:11 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:12 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:13 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:14 	0 	Bad 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:15 	1,601798 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:16 	1,601798 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:17 	4,849398 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:18 	4,849398 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:19 	5,266502 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:20 	5,597692 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:21 	5,689398 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:22 	5,623065 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:23 	5,635489 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:24 	5,667572 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:25 	5,712916 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:26 	5,883536 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:27 	5,713973 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:28 	5,657358 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:29 	5,616405 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:30 	5,700055 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:31 	5,684026 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:32 	5,784147 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:33 	5,702755 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:34 	5,729988 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:35 	5,888008 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:36 	5,84261 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:37 	5,813706 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:38 	5,819924 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:39 	5,7686 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:40 	5,58483 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:41 	5,792319 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:42 	5,808474 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:43 	5,80862 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:44 	5,863107 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:45 	5,84118 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:46 	5,924568 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:47 	5,952579 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:48 	5,952579 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:49 	6,05348 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:50 	5,996714 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:51 	5,996714 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:52 	5,767752 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:53 	5,767752 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:54 	5,896326 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:55 	5,835567 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:56 	5,749137 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:57 	5,758654 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:58 	5,726269 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:13:59 	5,76217 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:00 	5,809837 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:01 	5,821737 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:02 	5,748302 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:03 	5,82094 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:04 	5,775319 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:05 	5,807568 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:06 	5,870913 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:07 	5,788172 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:08 	5,785643 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:09 	5,750197 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:10 	5,772351 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:11 	5,712538 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:12 	5,692155 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:13 	5,819248 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:14 	5,936741 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:15 	5,891684 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:16 	5,843324 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:17 	5,782798 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:18 	5,885322 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:19 	6,037749 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:20 	5,988045 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:21 	6,141115 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:22 	6,368686 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:23 	6,361477 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:24 	6,361477 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:25 	6,528708 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:26 	6,680716 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:27 	6,757958 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:28 	6,721251 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:29 	6,707364 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:30 	6,705775 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:31 	6,802456 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:32 	6,757579 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:33 	6,735228 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:34 	6,722946 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:35 	6,700664 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:36 	6,657724 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:37 	6,657342 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:38 	6,783193 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:39 	6,817945 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:40 	6,80864 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:41 	6,727653 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:42 	6,737722 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:43 	6,669086 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:44 	6,791196 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:45 	6,875176 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:46 	6,986417 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:47 	6,941106 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:48 	6,855969 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:49 	6,832715 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:50 	6,926578 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:51 	6,810622 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:52 	6,883076 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:53 	6,842682 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:54 	6,842682 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:55 	6,86991 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:56 	6,783578 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:57 	6,92472 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:58 	6,827442 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:14:59 	6,936112 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:00 	6,896525 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:01 	6,927741 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:02 	7,305135 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:03 	7,542471 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:04 	7,589278 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:05 	7,441948 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:06 	7,375822 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:07 	7,375822 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:08 	7,234908 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:09 	7,238299 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:10 	7,255335 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:11 	7,175744 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:12 	7,175744 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:13 	7,283591 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:14 	7,283591 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:15 	7,282992 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:16 	7,387486 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:17 	7,362955 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:18 	7,279996 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:19 	7,153718 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:20 	7,234418 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:21 	7,330904 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:22 	7,326957 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:23 	7,403326 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:24 	7,386692 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:25 	7,310253 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:26 	7,354607 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:27 	7,422747 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:28 	7,373381 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:29 	7,426686 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:30 	7,29003 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:31 	6,925607 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:32 	5,997784 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:33 	4,954967 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:34 	3,809169 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:35 	2,618458 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:36 	1,789919 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:37 	1,429232 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:38 	1,418488 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:39 	2,72405 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:40 	4,07022 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:41 	5,256139 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:42 	6,436371 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:43 	6,436371 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:44 	8,762325 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:45 	9,797667 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:46 	9,797667 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:47 	9,356088 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:48 	7,774911 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:49 	7,774911 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:50 	6,7975 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:51 	5,91928 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:52 	5,416183 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:53 	5,532153 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:54 	5,638369 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:55 	5,742674 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:56 	5,8596 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:57 	6,017564 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:58 	6,021653 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:15:59 	6,015586 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:16:00 	6,000182 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:16:01 	6,119094 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:16:02 	6,116041 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:16:03 	6,223476 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:16:04 	6,049471 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:16:05 	6,112757 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:16:06 	6,015222 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:16:07 	6,007537 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:16:08 	6,305255 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:16:09 	6,499586 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:16:10 	6,725232 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:16:11 	6,829367 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:16:12 	6,791906 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:16:13 	6,909807 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:16:14 	6,830046 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:16:15 	6,869793 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:16:16 	6,905559 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:16:17 	6,82313 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:16:18 	6,847788 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:16:19 	6,885352 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:16:20 	6,856254 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:16:21 	6,6244 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:16:22 	6,6244 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:16:23 	6,774915 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:16:24 	6,727773 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:16:25 	6,727773 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:16:26 	6,763996 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:16:27 	6,765786 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:16:28 	6,880218 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:16:29 	6,880218 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:16:30 	6,855937 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:16:31 	6,847173 	Good 	
SCADA1.FT001.F_CV 	06/05/2022 10:16:32 	6,738315 	Good 	
