0,262.17,248.53,8.8708,2822,2815,46.9,1,0,2810.4,2811.1,4,250,250,0
0,261.92,248.49,8.8805,2822,2816,46.9,1,0,2810.4,2811.1,4,250,250,0.1
0,261.92,248.49,8.8805,2822,2816,46.9,1,0,2810.4,2811.1,4,250,250,0.2
0,261.92,248.49,8.8805,2822,2816,46.9,1,0,2810.4,2811.1,4,250,250,0.3
0,261.64,246.75,8.8685,2811,2818,47,1,0,2817,2811.4,4,250,250,0.4
0,261.64,246.75,8.8685,2811,2818,47,1,0,2817,2811.4,4,250,250,0.5
0,261.64,246.75,8.8685,2811,2818,47,1,0,2817,2811.4,4,250,250,0.6
0,261.9,246.54,8.7531,2815,2815,46.9,1,0,2820.9,2813.5,4,250,250,0.7
0,261.9,246.54,8.7531,2815,2815,46.9,1,0,2820.9,2813.5,4,250,250,0.8
0,261.9,246.54,8.7531,2815,2815,46.9,1,0,2820.9,2813.5,4,250,250,0.9
0,263.81,252.64,8.7505,2820,2817,46.9,1,0,2797.9,2812,4,250,250,1
0,263.81,252.64,8.7505,2820,2817,46.9,1,0,2797.9,2812,4,250,250,1.1
0,263.81,252.64,8.7505,2820,2817,46.9,1,0,2797.9,2812,4,250,250,1.2
0,265.43,253.86,8.7879,2797,2807,46.8,1,0,2792.4,2808.2,4,250,250,1.3
0,265.43,253.86,8.7879,2797,2807,46.8,1,0,2792.4,2808.2,4,250,250,1.4
0,265.43,253.86,8.7879,2797,2807,46.8,1,0,2792.4,2808.2,4,250,250,1.5
0,266.41,253.45,8.8287,2795,2797,46.6,1,0,2790.9,2804,4,250,250,1.6
0,266.41,253.45,8.8287,2795,2797,46.6,1,0,2790.9,2804,4,250,250,1.7
0,266.41,253.45,8.8287,2795,2797,46.6,1,0,2790.9,2804,4,250,250,1.8
0,268.54,256.44,8.7592,2788,2791,46.6,1,0,2780,2801,4,250,250,1.9
0,268.54,256.44,8.7592,2788,2791,46.6,1,0,2780,2801,4,250,250,2
0,268.54,256.44,8.7592,2788,2791,46.6,1,0,2780,2801,4,250,250,2.1
0,270.33,254.75,8.7553,2788,2788,46.5,1,0,2780.8,2795.9,4,250,250,2.2
0,270.33,254.75,8.7553,2788,2788,46.5,1,0,2780.8,2795.9,4,250,250,2.3
0,270.33,254.75,8.7553,2788,2788,46.5,1,0,2780.8,2795.9,4,250,250,2.4
0,270.24,255.19,8.6813,2781,2780,46.4,1,0,2777.2,2792.4,4,250,250,2.5
0,270.24,255.19,8.6813,2781,2780,46.4,1,0,2777.2,2792.4,4,250,250,2.6
0,270.24,255.19,8.6813,2781,2780,46.4,1,0,2777.2,2792.4,4,250,250,2.7
0,269.64,254.34,8.7656,2778,2778,46.3,1,0,2777.3,2788.5,4,250,250,2.8
0,269.64,254.34,8.7656,2778,2778,46.3,1,0,2777.3,2788.5,4,250,250,2.9
0,269.64,254.34,8.7656,2778,2778,46.3,1,0,2777.3,2788.5,4,250,250,3
0,267.54,249.91,8.7083,2771,2774,46.3,1,0,2792.7,2787.8,4,250,250,3.1
0,267.54,249.91,8.7083,2771,2774,46.3,1,0,2792.7,2787.8,4,250,250,3.2
0,263.55,249.79,8.7272,2793,2787,46.4,1,0,2793.7,2790.6,4,250,250,3.3
0,263.55,249.79,8.7272,2793,2787,46.4,1,0,2793.7,2790.6,4,250,250,3.4
0,263.55,249.79,8.7272,2793,2787,46.4,1,0,2793.7,2790.6,4,250,250,3.5
0,263.55,249.79,8.7272,2793,2787,46.4,1,0,2793.7,2790.6,4,250,250,3.6
0,263.55,249.79,8.7272,2793,2787,46.4,1,0,2793.7,2790.6,4,250,250,3.7
0,263.55,249.79,8.7272,2793,2787,46.4,1,0,2793.7,2790.6,4,250,250,3.8
0,263.55,249.79,8.7272,2793,2787,46.4,1,0,2793.7,2790.6,4,250,250,3.9
0,263.61,252.28,8.694,2794,2793,46.6,1,0,2784.8,2789.8,4,250,250,4
0,263.61,252.28,8.694,2794,2793,46.6,1,0,2784.8,2789.8,4,250,250,4.1
0,263.61,252.28,8.694,2794,2793,46.6,1,0,2784.8,2789.8,4,250,250,4.2
0,264.84,259.4,8.6693,2778,2787,46.5,1,0,2755.5,2786,4,250,250,4.3
0,264.84,259.4,8.6693,2778,2787,46.5,1,0,2755.5,2786,4,250,250,4.4
0,264.84,259.4,8.6693,2778,2787,46.5,1,0,2755.5,2786,4,250,250,4.5
0,265.88,254.92,8.6202,2778,2781,46.5,1,0,2767.2,2780.7,4,250,250,4.6
0,265.88,254.92,8.6202,2778,2781,46.5,1,0,2767.2,2780.7,4,250,250,4.7
0,265.88,254.92,8.6202,2778,2781,46.5,1,0,2767.2,2780.7,4,250,250,4.8
0,264.39,240.46,8.7457,2778,2778,46.5,1,0,2819,2781.9,4,250,250,4.9
0,264.39,240.46,8.7457,2778,2778,46.5,1,0,2819,2781.9,4,250,250,5
0,264.39,240.46,8.7457,2778,2778,46.5,1,0,2819,2781.9,4,250,250,5.1
0,263.72,245.08,8.8315,2807,2789,46.3,1,0,2809.4,2789.8,4,250,250,5.2
0,263.72,245.08,8.8315,2807,2789,46.3,1,0,2809.4,2789.8,4,250,250,5.3
0,263.72,245.08,8.8315,2807,2789,46.3,1,0,2809.4,2789.8,4,250,250,5.4
0,263.87,255.37,8.7584,2817,2808,46.5,1,0,2771.6,2790.8,4,250,250,5.5
0,263.87,255.37,8.7584,2817,2808,46.5,1,0,2771.6,2790.8,4,250,250,5.6
0,263.87,255.37,8.7584,2817,2808,46.5,1,0,2771.6,2790.8,4,250,250,5.7
0,264.21,255.3,8.7962,2781,2798,46.7,1,0,2768.4,2786.6,4,250,250,5.8
0,264.21,255.3,8.7962,2781,2798,46.7,1,0,2768.4,2786.6,4,250,250,5.9
0,264.21,255.3,8.7962,2781,2798,46.7,1,0,2768.4,2786.6,4,250,250,6
0,264.18,253.03,8.9147,2766,2780,46.7,1,0,2774.5,2782.5,4,250,250,6.1
0,264.18,253.03,8.9147,2766,2780,46.7,1,0,2774.5,2782.5,4,250,250,6.2
0,264.18,253.03,8.9147,2766,2780,46.7,1,0,2774.5,2782.5,4,250,250,6.3
0,264.54,252.92,8.8943,2767,2770,46.2,1,0,2771.6,2779.5,4,250,250,6.4
0,264.54,252.92,8.8943,2767,2770,46.2,1,0,2771.6,2779.5,4,250,250,6.5
0,264.54,252.92,8.8943,2767,2770,46.2,1,0,2771.6,2779.5,4,250,250,6.6
0,265.62,248.77,8.8992,2767,2767,46.2,1,0,2783.4,2777.7,4,250,250,6.7
0,265.62,248.77,8.8992,2767,2767,46.2,1,0,2783.4,2777.7,4,250,250,6.8
0,265.62,248.77,8.8992,2767,2767,46.2,1,0,2783.4,2777.7,4,250,250,6.9
0,264.24,242.4,8.9513,2767,2767,46.1,1,0,2813.8,2783.9,4,250,250,7
0,264.24,242.4,8.9513,2767,2767,46.1,1,0,2813.8,2783.9,4,250,250,7.1
0,264.24,242.4,8.9513,2767,2767,46.1,1,0,2813.8,2783.9,4,250,250,7.2
0,265.73,249.23,8.9669,2806,2794,46.4,1,0,2790.5,2787.4,4,250,250,7.3
0,265.73,249.23,8.9669,2806,2794,46.4,1,0,2790.5,2787.4,4,250,250,7.4
0,265.73,249.23,8.9669,2806,2794,46.4,1,0,2790.5,2787.4,4,250,250,7.5
0,267.09,247.78,8.9588,2806,2802,46.7,1,0,2795.1,2787.7,4,250,250,7.6
0,267.09,247.78,8.9588,2806,2802,46.7,1,0,2795.1,2787.7,4,250,250,7.7
0,267.09,247.78,8.9588,2806,2802,46.7,1,0,2795.1,2787.7,4,250,250,7.8
